"","","","Batting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pitching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Fielding","","","","","","","","","","","","","",""
"Number","Last","First","GP","PA","AB","AVG","OBP","OPS","SLG","H","1B","2B","3B","HR","RBI","R","BB","SO","K-L","HBP","SAC","SF","ROE","FC","SB","SB%","CS","PIK","QAB","QAB%","PA/BB","BB/K","C%","HHB","LD%","FB%","GB%","BABIP","BA/RISP","LOB","2OUTRBI","XBH","TB","PS","PS/PA","2S+3","2S+3%","6+","6+%","AB/HR","GIDP","GITP","CI","IP","GP","GS","BF","#P","W","L","SV","SVO","BS","SV%","H","R","ER","BB","SO","K-L","HBP","ERA","WHIP","LOB","BK","PIK","CS","SB","SB%","WP","BAA","P/IP","P/BF","<3%","LOO","1ST2OUT","123INN","<13","FIP","S%","FPS%","FPSO%","FPSW%","FPSH%","BB/INN","0BBINN","BBS","LOBB","LOBBS","SM%","K/BF","K/BB","WEAK%","HHB%","GO/AO","HR","LD%","FB%","GB%","BABIP","BA/RISP","FB","FBS","FBS%","FBSW%","FBSM%","CT","CTS","CTS%","CTSW%","CTSM%","CB","CBS","CBS%","CBSW%","CBSM%","SL","SLS","SLS%","SLSW%","SLSM%","CH","CHS","CHS%","CHSW%","CHSM%","OS","OSS","OSS%","OSSW%","OSSM%","TC","A","PO","FPCT","E","DP","TP","INN","PB","SB","SB-ATT","CS","CS%","PIK","CI"
"11","Vogel","Will","4","10","10",".200",".200",".500",".300","2","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","-","0","0","6","60.00","-",".000","100.0","4","40.00","40.00","20.00",".200",".400","4","2","1","3","37","3.700","0","0.00","1","10.00","-","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0",".000",".000","0","0","0","0","0","0.00","0",".000","0.0",".000","0.00","0","0","0","0",".000","0.00","0.00","0.00","0.00","0.00",".000","0","0","0","0","0.00",".000",".000","0.00","0.00",".000","0","0.00","0.00","0.00",".000",".000","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","11","3","8","1.000","0","1","0","0.0","0","0","0-0","0","-","0","0"
"12","Tupper","Devan","0","0","0",".000",".000",".000",".000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0.00","0.0",".000","0.00","0","0.00","0.00","0.00",".000",".000","0","0","0","0","0",".000","0","0.00","0","0.00","0.0","0","0","0","2.0","1","1","10","35","0","0","0","0","0","-","3","0","0","1","3","3","1",".000","2.000","4","0","0","0","0","-","0",".375","17.5","3.500","50.00","2","0","0","0","3.165","62.86","80.00","62.50","0.00","25.00",".500","1","0","0","0","2.86",".300","3.000","80.00","20.00","-","0","0.00","0.00","100.0",".600",".333","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","1","0","1","1.000","0","0","0","0.0","0","0","0-0","0","-","0","0"
"13","Wichtowski","Drew","3","7","4",".000",".286",".286",".000","0","0","0","0","0","1","0","0","1","0","2","0","1","0","0","0","-","0","0","1","14.29","-",".000","75.00","0","0.00","50.00","50.00",".000","-","2","0","0","0","20","2.857","0","0.00","0","0.00","-","1","0","0","0.0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0",".000",".000","0","0","0","0","0","0.00","0",".000","0.0",".000","0.00","0","0","0","0",".000","0.00","0.00","0.00","0.00","0.00",".000","0","0","0","0","0.00",".000",".000","0.00","0.00",".000","0","0.00","0.00","0.00",".000",".000","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","22","1","21","1.000","0","0","0","17.0","2","14","14-16","2","12.50","0","0"
"15","Stolfa","Cooper","0","0","0",".000",".000",".000",".000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0.00","0.0",".000","0.00","0","0.00","0.00","0.00",".000",".000","0","0","0","0","0",".000","0","0.00","0","0.00","0.0","0","0","0","1.2","1","1","20","82","0","0","0","0","0","-","8","13","9","6","2","0","0","37.80","8.400","2","0","0","0","2","100.0","3",".571","49.2","4.100","35.00","1","0","0","0","15.72","48.78","45.00","55.56","11.11","33.33","3.600","0","4","1","1","7.32",".100",".333","75.00","25.00",".000","1","8.33","58.33","33.33",".636",".500","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","0","-","0","0","0","0.0","0","0","0-0","0","-","0","0"
"20","Schultz","Brandon","2","6","6",".500",".500","1.000",".500","3","3","0","0","0","0","1","0","3","1","0","0","0","0","0","1","100.0","0","0","2","33.33","-",".000","50.00","1","0.00","0.00","66.67","1.000","-","1","0","0","3","25","4.167","2","33.33","2","33.33","-","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0",".000",".000","0","0","0","0","0","0.00","0",".000","0.0",".000","0.00","0","0","0","0",".000","0.00","0.00","0.00","0.00","0.00",".000","0","0","0","0","0.00",".000",".000","0.00","0.00",".000","0","0.00","0.00","0.00",".000",".000","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","1","1","0","1.000","0","0","0","0.0","0","0","0-0","0","-","0","0"
"22","Nieves","Adan","2","6","6",".167",".167",".333",".167","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","100.0","0","0","2","33.33","-",".000","83.33","0","0.00","20.00","80.00",".200",".000","4","0","0","1","21","3.500","1","16.67","1","16.67","-","0","0","0","2.1","1","0","13","42","0","0","0","0","0","-","4","3","3","2","2","2","0","9.000","2.571","3","0","0","0","2","100.0","0",".364","18.0","3.231","69.23","2","1","1","2","3.860","61.90","61.54","62.50","12.50","25.00",".857","2","1","0","0","0.00",".154","1.000","77.78","22.22","1.500","0","11.11","11.11","77.78",".444",".250","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","6","1","5","1.000","0","0","0","0.0","0","0","0-0","0","-","0","0"
"23","Johnson","Madden","0","0","0",".000",".000",".000",".000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0.00","0.0",".000","0.00","0","0.00","0.00","0.00",".000",".000","0","0","0","0","0",".000","0","0.00","0","0.00","0.0","0","0","0","0.0","1","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","-","-","0","0","0","0","0","-","0","-","-","-","-","0","0","0","0","-","-","-","-","-","-","-","0","0","0","0","-","-","-","-","-","-","0","-","-","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","0","-","0","0","0","0.0","0","0","0-0","0","-","0","0"
"25","DesCarpentrie","Sam","4","12","12",".250",".250",".750",".500","3","2","0","0","1","3","1","0","6","1","0","0","0","1","0","0","-","0","0","5","41.67","-",".000","50.00","2","0.00","42.86","42.86",".400",".333","3","2","1","6","46","3.833","1","8.33","3","25.00","12.0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0",".000",".000","0","0","0","0","0","0.00","0",".000","0.0",".000","0.00","0","0","0","0",".000","0.00","0.00","0.00","0.00","0.00",".000","0","0","0","0","0.00",".000",".000","0.00","0.00",".000","0","0.00","0.00","0.00",".000",".000","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","15","2","12",".933","1","0","0","5.0","2","2","2-2","0","0.00","0","0"
"27","Griswold","Kaden","4","9","9",".222",".222",".444",".222","2","2","0","0","0","0","0","0","7","4","0","0","0","0","0","1","100.0","0","0","3","33.33","-",".000","22.22","1","0.00","0.00","50.00","1.000",".000","3","0","0","2","38","4.222","1","11.11","1","11.11","-","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0",".000",".000","0","0","0","0","0","0.00","0",".000","0.0",".000","0.00","0","0","0","0",".000","0.00","0.00","0.00","0.00","0.00",".000","0","0","0","0","0.00",".000",".000","0.00","0.00",".000","0","0.00","0.00","0.00",".000",".000","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","0","0","0.00","0.00","0.00","3","0","3","1.000","0","0","0","0.0","0","0","0-0","0","-","0","0"
"28","Bowles","Nolan","1","1","1",".000",".000",".000",".000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","0","0","1","100.0","-",".000","100.0","0","0.00","0.00","100.0",".000",".000","1","0","0","0","6","6.000","1","100.0","1","100.0","-","0","0","0","3.2","2","0","27","97","0","2","0","0","0","-","8","8","5","6","4","0","2","9.545","3.818","6","0","0","1","1","50.00","3",".444","26.5","3.593","40.74","2","0","0","1","6.636","48.45","74.07","50.00","10.00","30.00","1.636","1","0","0","0","11.34",".148",".667","68.75","31.25",".500","0","6.25","25.00","66.67",".533",".500","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","0","0","-","-","-","2","1","0",".500","1","0","0","0.0","0","0","0-0","0","-","0","0"
